tweet_id,tweet,sentiment
5548,"RT @mention Before It Even Begins, Apple Wins #SXSW {link} /by @mention for @mention",2
1672,"I asked, &quot;Why should(n't) I get an iPad 2?,&quot; earlier today. So far I have 3 people against me getting on and 2 for. Thoughts? #SXSW #SXSWI",1
6058,RT @mention I just found BBQ sauce on my iPad - tech and Texas really do come together here!  #SXSW,1
7595,Google Circles... is it happening? So lost.  #SXSW,1
5385,RT @mention An awesome FREE iPhone app for keeping track of friends and meeting up and finding people for #SXSW {link},2
6784,"RT @mention This -&gt; RT @mention At Google, 4 people do the work of 7 people rather than 7 people doing the work of 4. #agileagency #SXSW",2
7914,"Tweet this to register for exclusive passes to events, parties + iPad 2 during #SXSW - &quot;Give me liberty and/or a free #sxswpass - please RT",2
4308,If only @mention brought up the Google Whitelists again at #sxsw #qagb {link},1
1568,"Cool! RT @mention Apple has opened a makeshift store for #sxsw, iPad2 will be available at 5pm today... #tempted",1
3599,Any Android developers going to #sxsw?  @mention me,1
1787,The iPad 2 Takes Over #SXSW [#VIDEO]: One of the biggest events the first day of SXSW 2011Û_ {link},2
1530,@mention (via @mention #sxsw ipad store sold out of everything except 64gig wifi only white,2
435,"Headed to Designing iPad Interfaces - New Navigation Schemas at SXSW.
{link} #SXSW #UXDes",1
2399,Apple on Congress. Nice. RT @mention Apple set to open popup shop in core of SXSW action {link} #SXSW #Apple,1
5485,RT @mention Apple's taking old iPads for Teach For America (user gets a tax write-off) when you buy a new iPad. Kinda cool. #sxsw,2
7123,Waiting for a #SXSW session to start: Touching Stories - Designing Digital Magazines for the iPad,1
981,Have some open time Tues &amp; Wed if any news site managers want to chat about Google News. Let me know! #sxsw,1
8686,prepping up for #sxsw aka &quot;Nerds Gone Wild&quot; - here's a list of all the parties thanks @mention {link},1
465,"Before It Even Begins, Apple Wins #SXSW - TechCrunch - {link} #ipad",2
6155,RT @mention iPad design malady: iPad Elbow - I hate the iPad's back button with the heat of a million suns. #tapworthy #sxsw,0
2119,"Like you asserted, corporate is the new indie. RT @mention Well damn, Apple setting up a &quot;pop-up&quot; shop at #SXSW {link}",1
6444,RT @mention Photo: How IÛªm spending my Sat night at #SXSW. Chatting with my husband over skype on my iphone at a coffee... {link},1
6864,RT @mention Wanna know where the fast cellular signal is at #SXSW? Get Coverage: Austin for iOS (FREE) for detailed maps - {link},1
3486,I found this 'Emily White: On #SXSW' in the Music Business 101 iPhone App {link},1
4086,LOL. #Apple erects temporary Apple Store in #Austin for #SXSW to sell #iPad 2. {link},3
1812,Great idea behind #circles RT @mention &amp; @mention Google Launching Secret New Social Network Called Circles {link} #sxsw,2
6002,RT @mention Hey #sxsw presenters &amp; attendees! Here are tips on how to show presentations on the #iPad and #iPhone {link},1
3583,"@mention I'm not going to #sxsw this year, not geeky enough. Instead @mention &amp; I are challenging each other in Boggle on the iPad",1
7454,Report: Apple to Open Pop-Up Store at #SXSW,1
8157,"Current #SXSW plan= paper notepad (#viztalk), iPhone and iPad. No keyboard computer (netbook or laptop). Going ultralite.",1
5559,RT @mention Best thing heard at #SXSW &quot;I gave my iPad 2 money to #Japan relief. I don't need an iPad 2.&quot; (@mention @mention,1
8435,"Awaiting the high priestess of #google, Marissa Mayer. #sxsw",1
7906,Who thinks the Apple Store in downtown Austin for #sxsw outsold all other Apple stores this week?,1
8912,@mention will we get the #android update by/for #sxsw? at least an alpha? need testers?,1
2414,"True,expect more insidious approaches, like Apple subscriptions. RT @mention {link} . Disgraceful.  #libraries #sxsw",0
3964,@mention Just won an HTML5 t-shirt from google for saying that EaselJS is my favorite canvas library at #sxsw. Thanks brah!,2
4766,"Also, @mention and @mention will be in Austin at #SXSW this weekend. Feel free to ping them if you want to talk iPad.",1
5695,RT @mention Egyptian content flood. &quot;Google had to put up two more servers after web came back up.&quot; #SxSW #sxswsa,1
5397,RT @mention Any #Google fans in town for #SXSW? Stop by the Austin GTUG meeting Wednesday the 7th at 7:00pm. map link: {link},1
2800,itune released free #SXSW featured music! download them today {link},1
3738,"OK, I definitely need an iPad 2 #SXSW #gadgetenvy",2
5889,"RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw {link}",1
24,Really enjoying the changes in Gowalla 3.0 for Android! Looking forward to seeing what else they &amp; Foursquare have up their sleeves at #SXSW,2
2660,If you are heading to #sxsw make sure you have the @mention holler gram  {link},1
8414,"Art From the #iPad on view daily for #sxsw + free coffee, iDevice recharging at @mention åÇ Austin Details {link}",1
8937,which browser do u prefer? Internet Explorer 9 OR Google Chrome SWAY IN:  {link} via @mention #ie9 #sxsw,1
8741,Google Route-Around Traffic is pretty sweet. Route-Around is saving users 2 years each day! Efficient for time and the environment. #SXSW,2
4203,{link} Killer shot I got last night of @mention at the #nokiaconnects concert for #SXSW,1
4087,Any #Google fans in town for #SXSW? Stop by the Austin GTUG meeting Wednesday the 7th at 7:00pm. map link: {link},1
5085,RT @mention {link} Killer shot I got last night of @mention at the #nokiaconnects concert for #SXSW,1
4729,Seeing tons of iPad2s around. Guess it just took that long to get through the #SXSW apple store line (@mention,2
5926,TR @mention Google (tries again) to launch a new social network called Circles: {link} #sxsw {link},3
5766,RT @mention Geeking out on YouTube APIs #SXSW @mention Google Teaching Theatre {link},2
4981,Team Android Choice Awards finalists announced! {link} #sxsw,1
2065,First 19 Apps To Download For Your #iPad 2 {link} #SXSW #in via @mention @mention,1
7836,Apple does a popup store just for #sxsw {link} #gonnagetanipad2,1
4776,"Loved @mention Hangover Breakfast. Awesome swag, yummy food &amp; rockin tunes! Stoked about my Griffin cordless iphone charger! #SXSW",2
7046,Buzz to Google Me to Google Circles... Is there a social media shakedown brewing? If anything go hear The Head and The Heart at #SXSW!,1
6589,RT @mention RT @mention Monthly value of user iOS $9.50. Android $7.20. Utility apps most valuable. #sxswEisner #sxsw,1
8665,Google launches Route Around Traffic - offers 3 options to keep you out of traffic. Saves 2yrs worth of time...every day. #sxsw,2
7825,Watch this @mention #sxsw - #ecademy @mention {link} &gt;&gt; fascinating &amp; so true about maps saving itme - lots of it,2
8483,I just noticed DST is coming this weekend. How many iPhone users will be an hour late at SXSW come Sunday morning? #SXSW #iPhone,0
8518,"On perception of Google Street View as ÛÏBig BrotherÛ - trying to be transparent about data we have, give users control - @mention #SXSW",1
1542,"@mention @mention @mention @mention Google to Launch Major New Social Network Called Circles, Possibly Today @ #sxsw {link}",1
9043,"Hey is anyone doing #sxsw signing up for the group texting app, groupme? got it on my iphone, but no one else is on it, so....kinda useless.",0
1128,Is it bad that I just want to go home and read my Google Reader feed? #geek #sxsw,2
7547,One of our producers is going to #SXSW. What (hopefully free) iPhone apps should she DL?,1
3609,Just a friendly reminder for #SXSW attendees: If you talk or text during a film I will slap you in the mouth &amp; steal your iPad. That is all.,1
3840,"Chips, chips &amp; more chips; appears to be the official meal of #SXSW &amp; what I've lived on for 4 days (tons of Miller Light &amp; iPhone apps too)",1
4595,"@mention NFC chips will be one of the big technology enablers of 2011. Nexus S already has it, and iPhone 5 probably will too. #sxsw",1
2272,Too quotable --&gt; RT ÛÏ@mention &quot;Apple is the most elegant fascist company in America.&quot; #flip-board #SXSW,0
812,Google to Launch Major New Social Network Called Circles!!!  #google #circles #sxsw {link},2
2019,"Google plans to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",1
6140,RT @mention iPAD / #SXSW PEOPLE: @mention brilliant Spider: The Secret of Bryce Manor is only 99 cents right now. BUY IT: {link},1
6101,"RT @mention If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$Û_ (cont) {link}",1
397,Google to Circle Austin? #sxsw {link},1
6582,"RT @mention RT @mention Location, location location ! {link} via @mention from #google during #sxsw #yam",1
7075,Apple to Open Pop-Up Shop at #SXSW {link},1
4561,Ok. Someone's trying to tell me something: For the 2nd day in a row I got to the #sxsw Apple store right as it closed.,3
6307,RT @mention Mayer: I think about simplicity a lot at Google in developing products. #sxsw ^JR,1
5032,"RT @mention  @mention to Launch Major New Social Network Called #Circles, Possibly Today! {link} #sxsw #SMM &gt;&gt;Really Google? Now?",1
766,"Google to Launch Major New Social Network Called Circles, Possibly Today (Updated - not today, not at #SXSW) {link} via @mention",1
3,@sxsw I hope this year's festival isn't as crashy as this year's iPhone app. #sxsw,0
7129,"@mention or anyone heading to #sxsw If you have Android/iPhone, install &quot;cab4me&quot;. 
{link}",1
6880,RT @mention We have release Android App for Cluster -&gt; {link} #sxsw,1
7293,You can download a free @mention sampler of some of the bands playing at #SXSW here: {link},1
5373,RT @mention Abt to surprise customer waiting in line at Apple store in Austin for #iPad 2 with an @mention ! #SXSW #cbatsxsw / Awesome,2
8563,@mention To sell iPad 2s to #SXSW attendees. It worked. They sold out.,2
1647,"@mention @mention you probably know this, but #Apple is opening a Pop-Up store in Austin For #SXSW. You can et the #iPad2  there!",2
8991,Bing party in the same location as last year's Google party #irony #SXSW (@mention Six Lounge w/ @mention @mention {link},1
3990,Josh Clark:  I hate the iPad's back button with the heat of a million suns.  #tapworthy #SXSW,0
7493,Google Maps Street View car sighting!!! #SXSW  {link},2
7379,Lightbox Photos Wants To Be Your New #Android Camera App ( #SXSW) {link},1
3358,@mention Gr8 meeting u IRL after the book signing today! Really enjoyed your iPad prez &amp; mahalo for the autograph! #SXSW #HISXSW,1
2090,iPhone charging party in the hallway. UX and IA professionals unite! #sxsw,2
6267,"RT @mention Longest line at #sxsw? The Apple Store, of course.  {link}",1
4697,#NFC technology:  Google's testing using stickers in store windows that you can tap to get info. #sxsw,1
1856,SXSW Quotables are giving away an iPad 2 today - all you need to do is sign up at {link} to be entered automatically. #sxsw,1
7346,#sxsw #japan #sendai #prayforjapan #beforetwitter #iPad #tiesto #hotel #airplane #food,1
6752,"RT @mention The iPhone version of Flipboard is being totally redesigned for that platform, @mention says #sxsw #sxflip",1
8661,"@mention ummm - are u a dinosaur?   #SXSW question are u a dinosaur, shark, ninja or pirate.   #google party like it's 1986.",1
9064,@mention you should see the line here at #SXSW in front of the Apple store. Nothing like a tech geek gathering on launch day.,2
4005,@mention Kenya asked me to blog about it. I may do so tomorrow. Apple has a pop-up store coming to #SXSW,1
4803,Walking into Google party. #SXSW,1
5645,"RT @mention Cool. Apple sets up 5,000 sq. ft. temporary store at #SXSW to sell iPad 2's. {link}",1
4358,Indeed - more info @mention + #AppleATXdt RT @mention Witness the Spectacle of the Apple Popup Store [#SXSW] {link},1
1752,Mayer: 20% of Google searches are for local information #SXSW ^pr,1
7322,Geeks &amp; gadgets are today's superstars. People lined up for 3 hrs at the sxswpopup shop to buy ipad 2 &amp; girls begging 2 hug d crowley. #sxsw,1
6172,RT @mention It's crazy here at #Apple's temporary #Austin store. Post coming up with pics. #SXSW,1
1239,Apple set to open popup shop in core of #SXSW action for #iPad2 unveiling {link},1
1211,"On my way to &quot;iPad Design Headaches.&quot; Not sure it's bloggable, but I'm sure it will be interesting! #SXSW {link}",2
2992,An engineer from Google Chrome just came up to correct some misstatements about the browser. Awesome! #payingwithdata #sxsw,2
903,Why can't my #iPad and I be intimate together? #tapworthy #designflaws #sxswi #sxsw,2
6262,"RT @mention Location, location location ! {link} via @mention from #google during #sxsw",1
8394,"Aaron Forth mint.com: Pick platform carefully. (iPhone) Device adoption. Direct to consumers. 
#SXSW #sxswmobileapps @mention",1
1097,We've got some exciting things that we'll be showing off at #SXSW this year: including drag and drop store management on your iPhone,2
6,,1
4105,Will Google preview a major new social service called Google Circles today at #SXSW {link},1
8918,Jonathan with Zaggle showed us a cool free texting app for iPhone called ZMS @mention #SXSW,2
3907,"I cant wait to give the SAMSUNG people a demo of my horrible, terrible Google Nexus S phone at #sxsw",0
